"","name","longitude","latitude","prov","date","key"
"1745","Asclepias linaria Cav.",-97.885,17.255,"gbif",1987-05-23,"3307761458"
"1746","Asclepias linaria Cav.",-102.275,20.440833,"gbif",1987-06-10,"1261129941"
"1747","Asclepias linaria Cav.",-102.303333,20.461667,"gbif",1987-06-10,"1893704519"
"1748","Asclepias linaria Cav.",-98.958333,24.525,"gbif",1987-06-17,"1894149163"
"1749","Asclepias linaria Cav.",-98.958333,24.525,"gbif",1987-06-17,"1894149191"
"1750","Asclepias linaria Cav.",-101.230168686358,23.4560981190892,"gbif",1987-06-17,"1895518219"
"1751","Asclepias linaria Cav.",-100.829722,22.127778,"gbif",1987-06-08,"1895942433"
"1752","Asclepias linaria Cav.",-98.95028,24.51667,"gbif",1987-06-17,"2807640041"
"1753","Asclepias linaria Cav.",-97.917,19.85,"gbif",1987-07-08,"93824533"
"1754","Asclepias linaria Cav.",-97.917,19.85,"gbif",1987-07-08,"93824536"
"1755","Asclepias linaria Cav.",-102.037,21.318,"gbif",1987-07-31,"93825365"
"1756","Asclepias linaria Cav.",-100.979,20.333,"gbif",1987-07-08,"93825385"
"1757","Asclepias linaria Cav.",-102.036667,21.318333,"gbif",1987-07-31,"218942105"
"1758","Asclepias linaria Cav.",-100.978611,20.333056,"gbif",1987-07-08,"218942116"
"1759","Asclepias linaria Cav.",-97.916667,19.85,"gbif",1987-07-08,"218942940"
"1760","Asclepias linaria Cav.",-97.916667,19.85,"gbif",1987-07-08,"218943001"
"1761","Asclepias linaria Cav.",-101.63,21.22,"gbif",1987-07-15,"1261126805"
"1762","Asclepias linaria Cav.",-101.68,21.118333,"gbif",1987-07-15,"1893704517"
"1763","Asclepias linaria Cav.",-100.968333,20.336667,"gbif",1987-07-08,"1893704547"
"1764","Asclepias linaria Cav.",-99.966667,20.296667,"gbif",1987-07-09,"1893704565"
"1765","Asclepias linaria Cav.",-101.646667,20.596667,"gbif",1987-07-14,"1893704567"
"1766","Asclepias linaria Cav.",-101.583333,21.283333,"gbif",1987-07-15,"2270478153"
"1767","Asclepias linaria Cav.",-99.966667,20.283333,"gbif",1987-07-09,"2629444888"
"1768","Asclepias linaria Cav.",-97.866667,19.85,"gbif",1987-07-08,"2629616934"
"1769","Asclepias linaria Cav.",-97.91667,19.85,"gbif",1987-07-08,"3307782166"
"1770","Asclepias linaria Cav.",-97.91667,19.85,"gbif",1987-07-08,"3307786798"
"1771","Asclepias linaria Cav.",-100.98306,20.33306,"gbif",1987-07-08,"3308027151"
"1772","Asclepias linaria Cav.",-102.035,21.31833,"gbif",1987-07-31,"3308600580"
"1773","Asclepias linaria Cav.",-98.788,18.983,"gbif",1987-08-22,"93826403"
"1774","Asclepias linaria Cav.",-98.7875,18.983056,"gbif",1987-08-22,"218942012"
"1775","Asclepias linaria Cav.",-97.399722,18.658611,"gbif",1987-08-17,"218942928"
"1776","Asclepias linaria Cav.",-101.935,21.361667,"gbif",1987-08-01,"1893704502"
"1777","Asclepias linaria Cav.",-101.111111,21.3875,"gbif",1987-08-06,"1893704609"
"1778","Asclepias linaria Cav.",-97.401705,18.681331,"gbif",1987-08-17,"1895518087"
"1779","Asclepias linaria Cav.",-102.036667,21.318333,"gbif",1987-08-01,"1895942398"
"1780","Asclepias linaria Cav.",-98.344444,18.866667,"gbif",1987-08-20,"1895961203"
"1781","Asclepias linaria Cav.",-97.39972,18.65861,"gbif",1987-08-17,"3308355980"
"1782","Asclepias linaria Cav.",-98.79972,18.98306,"gbif",1987-08-22,"3308622752"
"1783","Asclepias linaria Cav.",-99.35,18.967,"gbif",1987-08-04,"3308661946"
