"","name","longitude","latitude","prov","date","key"
"523","Asclepias subulata Decne.",-114.515346,36.440307,"gbif",2020-11-20,"3117916717"
"524","Asclepias subulata Decne.",-116.001725,33.622713,"gbif",2020-12-06,"2999042850"
"525","Asclepias subulata Decne.",-115.830092,34.575006,"gbif",2020-12-07,"2999057997"
"526","Asclepias subulata Decne.",-112.369597,33.370416,"gbif",2020-12-15,"3005093045"
"527","Asclepias subulata Decne.",-115.968522,33.596923,"gbif",2020-12-13,"3005156904"
"528","Asclepias subulata Decne.",-109.405037,26.91501,"gbif",2020-12-11,"3005164787"
"529","Asclepias subulata Decne.",-116.135825,32.874058,"gbif",2020-12-12,"3005176793"
"530","Asclepias subulata Decne.",-116.229775,33.168065,"gbif",2020-12-14,"3005188059"
"531","Asclepias subulata Decne.",-116.22578,33.182738,"gbif",2020-12-14,"3005241030"
"532","Asclepias subulata Decne.",-115.825686,33.651081,"gbif",2020-12-17,"3008399597"
"533","Asclepias subulata Decne.",-116.227815,33.175782,"gbif",2020-12-18,"3008415809"
"534","Asclepias subulata Decne.",-115.002106,36.075153,"gbif",2020-12-19,"3008429706"
"535","Asclepias subulata Decne.",-114.513817,36.429783,"gbif",2020-12-20,"3008439845"
"536","Asclepias subulata Decne.",-115.821456,33.651606,"gbif",2020-12-17,"3008483557"
"537","Asclepias subulata Decne.",-116.230533,33.16788,"gbif",2020-12-18,"3008507827"
"538","Asclepias subulata Decne.",-116.228263,33.187172,"gbif",2020-12-22,"3008509058"
"539","Asclepias subulata Decne.",-116.21181,33.200492,"gbif",2020-12-22,"3008550089"
"540","Asclepias subulata Decne.",-116.358311,33.177414,"gbif",2020-12-24,"3013882694"
"541","Asclepias subulata Decne.",-112.005858,33.82883,"gbif",2020-12-27,"3013929863"
"542","Asclepias subulata Decne.",-115.284469,32.951644,"gbif",2020-12-27,"3013932925"
"543","Asclepias subulata Decne.",-116.314637,33.816742,"gbif",2020-12-31,"3013935287"
"544","Asclepias subulata Decne.",-115.284444,32.951111,"gbif",2020-12-16,"3031845483"
"545","Asclepias subulata Decne.",-115.002656,36.075725,"gbif",2020-12-23,"3032043959"
"546","Asclepias subulata Decne.",-116.514207,31.900408,"gbif",2020-12-10,"3039213374"
"547","Asclepias subulata Decne.",-116.514207,31.900408,"gbif",2020-12-10,"3039222396"
"548","Asclepias subulata Decne.",-116.514207,31.900408,"gbif",2020-12-10,"3039332396"
"549","Asclepias subulata Decne.",-116.174444,33.168611,"gbif",2019-01-02,"1986574554"
