"","name","longitude","latitude","prov","date","key"
"115","Asclepias angustifolia Schweig.",-104.7,20.54042,"gbif",2015-07-01,"3308714853"
"116","Asclepias angustifolia Schweig.",-100.534778,21.991639,"gbif",2015-09-29,"2572935819"
"117","Asclepias angustifolia Schweig.",-100.359989,25.617968,"gbif",2014-02-01,"1802615409"
"118","Asclepias angustifolia Schweig.",-97.566667,16.866667,"gbif",2012-05-11,"2268862327"
"119","Asclepias angustifolia Schweig.",-99.75,18.88333,"gbif",2011-04-17,"3308152084"
"120","Asclepias angustifolia Schweig.",-104.580488,20.368084,"gbif",2011-05-21,"1580483276"
"121","Asclepias angustifolia Schweig.",-110.36,30.37,"gbif",2011-05-02,"1836634354"
"122","Asclepias angustifolia Schweig.",-110.35925,30.373333,"gbif",2011-05-02,"1895930418"
"123","Asclepias angustifolia Schweig.",-110.350222,30.327361,"gbif",2011-05-02,"1895930447"
"124","Asclepias angustifolia Schweig.",-110.35926,30.37334,"gbif",2011-05-02,"2269024109"
"125","Asclepias angustifolia Schweig.",-110.35728,30.37071,"gbif",2011-05-02,"2269024485"
"126","Asclepias angustifolia Schweig.",-108.976694,29.843653,"gbif",2011-08-01,"2270555265"
"127","Asclepias angustifolia Schweig.",-102.9225,20.846667,"gbif",2008-05-24,"2629603955"
"128","Asclepias angustifolia Schweig.",-108.79111,28.30833,"gbif",2008-05-14,"2814937409"
"129","Asclepias angustifolia Schweig.",-94.8329,16.66381,"gbif",2007-01-17,"3308172605"
"130","Asclepias angustifolia Schweig.",-102.772778,21.560556,"gbif",2006-03-11,"1897381966"
"131","Asclepias angustifolia Schweig.",-96.93017,16.63667,"gbif",2006-06-16,"3308709185"
"132","Asclepias angustifolia Schweig.",-111.17,31.395,"gbif",2005-05-20,"2270477573"
"133","Asclepias angustifolia Schweig.",-111.170451368201,31.3950903017867,"gbif",2005-05-20,"3091207393"
"134","Asclepias angustifolia Schweig.",-110.228611,30.309639,"gbif",2005-07-01,"1895930368"
"135","Asclepias angustifolia Schweig.",-101.548889,21.324167,"gbif",2005-08-11,"1897381993"
"136","Asclepias angustifolia Schweig.",-100.039444,25.226944,"gbif",2004-06-26,"1894422068"
"137","Asclepias angustifolia Schweig.",-100.004667,20.393,"gbif",2003-05-08,"2629439771"
"138","Asclepias angustifolia Schweig.",-102.282,22.653,"gbif",2002-09-26,"93823649"
"139","Asclepias angustifolia Schweig.",-102.281667,22.652778,"gbif",2002-09-26,"218941685"
"140","Asclepias angustifolia Schweig.",-103.497222,21.092778,"gbif",2002-09-21,"1897381994"
"141","Asclepias angustifolia Schweig.",-102.26944,22.65278,"gbif",2002-09-26,"3308034446"
"142","Asclepias angustifolia Schweig.",-100.158333,20.288611,"gbif",2001-04-16,"2629410429"
"143","Asclepias angustifolia Schweig.",-103.763889,20.055556,"gbif",2001-07-15,"1895939306"
"144","Asclepias angustifolia Schweig.",-102.018889,21.602778,"gbif",2001-08-03,"1895939257"
"145","Asclepias angustifolia Schweig.",-110.358333,30.375,"gbif",2000-05-05,"1895930455"
"146","Asclepias angustifolia Schweig.",-99.647778,18.629444,"gbif",2000-11-18,"1895939421"
"147","Asclepias angustifolia Schweig.",-107.571667,27.143333,"gbif",1999-08-20,"3306063720"
"148","Asclepias angustifolia Schweig.",-99.470962,21.155094,"gbif",1999-10-11,"1893617547"
"149","Asclepias angustifolia Schweig.",-100.143333,20.186667,"gbif",1998-03-20,"1893617630"
"150","Asclepias angustifolia Schweig.",-109.322,28.5556,"gbif",1998-05-24,"2270476534"
"151","Asclepias angustifolia Schweig.",-109.25722,28.43056,"gbif",1998-05-24,"3125103453"
"152","Asclepias angustifolia Schweig.",-103.241111,20.623611,"gbif",1998-06-12,"1895939226"
"153","Asclepias angustifolia Schweig.",-108.75,28.3,"gbif",1998-08-17,"93824270"
"154","Asclepias angustifolia Schweig.",-108.75,28.3,"gbif",1998-08-17,"218941929"
"155","Asclepias angustifolia Schweig.",-108.758333,28.308333,"gbif",1998-08-17,"1894816415"
"156","Asclepias angustifolia Schweig.",-100.373333,21.342667,"gbif",1998-08-07,"2629430310"
"157","Asclepias angustifolia Schweig.",-108.75,28.3,"gbif",1998-08-17,"3308541864"
"158","Asclepias angustifolia Schweig.",-99.288,17.589,"gbif",1997-03-15,"93823222"
"159","Asclepias angustifolia Schweig.",-99.288333,17.589444,"gbif",1997-03-15,"218941899"
"160","Asclepias angustifolia Schweig.",-99.28833,17.58944,"gbif",1997-03-15,"3308548116"
"161","Asclepias angustifolia Schweig.",-104.369444,19.770833,"gbif",1997-04-23,"1893617561"
"162","Asclepias angustifolia Schweig.",-108.224508,30.280222,"gbif",1997-07-09,"1895496326"
"163","Asclepias angustifolia Schweig.",-109.025,28.463889,"gbif",1997-07-13,"1895496347"
"164","Asclepias angustifolia Schweig.",-108.217026129403,28.1668828810424,"gbif",1997-07-15,"1895496388"
"165","Asclepias angustifolia Schweig.",-109.025,28.46389,"gbif",1997-07-13,"2807549370"
"166","Asclepias angustifolia Schweig.",-103.909,21.85,"gbif",1997-07-18,"3308763972"
"167","Asclepias angustifolia Schweig.",-103.909,21.85,"gbif",1997-07-18,"3308763973"
"168","Asclepias angustifolia Schweig.",-109.025,28.463889,"gbif",1997-07-13,"3323585396"
"169","Asclepias angustifolia Schweig.",-100.283333,21.318889,"gbif",1997-10-23,"2629426380"
"170","Asclepias angustifolia Schweig.",-100.686389,21.668064,"gbif",1997-10-09,"2629431967"
"171","Asclepias angustifolia Schweig.",-108.61667,28.40194,"gbif",1997-11-22,"3125240462"
"172","Asclepias angustifolia Schweig.",-103.241111,20.623611,"gbif",1996-03-05,"2629515773"
"173","Asclepias angustifolia Schweig.",-108.541,28.443,"gbif",1996-05-28,"93824267"
"174","Asclepias angustifolia Schweig.",-108.540833,28.443056,"gbif",1996-05-28,"218941928"
"175","Asclepias angustifolia Schweig.",-108.934444,28.379444,"gbif",1996-05-28,"1893617584"
"176","Asclepias angustifolia Schweig.",-108.541667,28.441667,"gbif",1996-05-28,"2630603462"
"177","Asclepias angustifolia Schweig.",-108.54306,28.44306,"gbif",1996-05-28,"3308583276"
"178","Asclepias angustifolia Schweig.",-100.416,20.599,"gbif",1996-06-20,"93823157"
"179","Asclepias angustifolia Schweig.",-100.415833,20.598889,"gbif",1996-06-20,"218941921"
"180","Asclepias angustifolia Schweig.",-100.433333,20.533889,"gbif",1996-06-20,"218947696"
"181","Asclepias angustifolia Schweig.",-104.252222,19.585556,"gbif",1996-06-20,"1893970193"
"182","Asclepias angustifolia Schweig.",-100.415555,20.504444,"gbif",1996-06-20,"2629431732"
"183","Asclepias angustifolia Schweig.",-103.918,21.876,"gbif",1996-07-02,"93824003"
"184","Asclepias angustifolia Schweig.",-103.918056,21.875556,"gbif",1996-07-02,"218941873"
"185","Asclepias angustifolia Schweig.",-103.916667,21.916667,"gbif",1996-07-02,"1258713541"
"186","Asclepias angustifolia Schweig.",-103.91806,21.87556,"gbif",1996-07-02,"3307880342"
"187","Asclepias angustifolia Schweig.",-99.473333,21.221667,"gbif",1996-08-18,"1893617555"
"188","Asclepias angustifolia Schweig.",-104.637,20.399,"gbif",1995-03-08,"93823992"
"189","Asclepias angustifolia Schweig.",-104.636667,20.398889,"gbif",1995-03-08,"218941902"
"190","Asclepias angustifolia Schweig.",-104.048333,20.546667,"gbif",1995-03-08,"1893617648"
"191","Asclepias angustifolia Schweig.",-104.636833,20.432472,"gbif",1995-03-08,"1895496310"
"192","Asclepias angustifolia Schweig.",-104.637,20.3991,"gbif",1995-03-08,"2235861236"
"193","Asclepias angustifolia Schweig.",-104.63694,20.4325,"gbif",1995-03-08,"2807631274"
"194","Asclepias angustifolia Schweig.",-104.63667,20.39914,"gbif",1995-03-08,"3307921626"
